company,individual,role,start_date,end_date,is_current,is_leadership,littlesis_person_id,littlesis_company_id,company_matched_name
Enterprise Products,NATALIE K. GAYDEN,,,,True,False,383301,49237,Enterprise Products Partners
Enterprise Products,ROBERT D. SANDERS,,,,True,False,382861,49237,Enterprise Products Partners
Enterprise Products,ROBERT E. MOSS,,,,True,False,382856,49237,Enterprise Products Partners
Enterprise Products,Graham W Bacon,Executive / Senior Vice President,2014-00-00,,True,True,192364,49237,Enterprise Products Partners
Enterprise Products,Gary P Smith,,,,False,False,322919,49237,Enterprise Products Partners
Enterprise Products,Thomas M Zulim,Executive / Senior Vice President,2012-00-00,,False,True,125363,49237,Enterprise Products Partners
Enterprise Products,William C Montgomery,"Director, Board of Directors",,2015-00-00,True,True,120285,49237,Enterprise Products Partners
Enterprise Products,Lynn L Bourdon III,Senior Vice President,,2015-00-00,,True,125364,49237,Enterprise Products Partners
Enterprise Products,Ralph S Cunningham,Chief Executive Officer,,2015-00-00,True,True,60247,49237,Enterprise Products Partners
Enterprise Products,Michael A Creel,"Director (Board of Directors), Chief Executive Officer",,2015-00-00,,True,60241,49237,Enterprise Products Partners
Enterprise Products,Rex C Ross,"Director, Board of Directors",,2015-00-00,,True,116692,49237,Enterprise Products Partners
Enterprise Products,Craig W Murray,General Counsel & Group Sr Vice President,,2015-00-00,,True,192362,49237,Enterprise Products Partners
Enterprise Products,Thomas J Burns,"Senior Vice President, Operations",,2015-00-00,,True,100909,49237,Enterprise Products Partners
Enterprise Products,William Ordemann,COO & Executive Vice President,,2015-00-00,False,True,60248,49237,Enterprise Products Partners
Enterprise Products,Leonard Mallett,Executive / Senior Vice President,2012-00-00,,,True,100895,49237,Enterprise Products Partners
Enterprise Products,Charles E McMahen,Committee Chair (Director),2016-00-00,,,True,10509,49237,Enterprise Products Partners
Enterprise Products,Robert M Stark,Executive / Senior Vice President,2010-00-00,,,True,323006,49237,Enterprise Products Partners
Enterprise Products,Michael C Smith,"Group Senior Vice President, Enterprise's Regulated Businesses",2016-00-00,,,True,322947,49237,Enterprise Products Partners
Enterprise Products,Gary P Smith,Senior Vice President Human Resources,,2015-00-00,False,True,322918,49237,Enterprise Products Partners
Enterprise Products,Rudy Nix,Executive / Senior Vice President,2012-00-00,,,True,322397,49237,Enterprise Products Partners
Enterprise Products,James G Jackson,Vice President,,2015-00-00,False,True,321530,49237,Enterprise Products Partners
Enterprise Products,Michael W Hanson,Partner,2016-00-00,,,False,321320,49237,Enterprise Products Partners
Enterprise Products,Paul G Flynn,Senior Vice President and CIO,,2015-00-00,False,True,321051,49237,Enterprise Products Partners
Enterprise Products,Larry J Casey,Director (Board of Directors),,2015-00-00,False,True,320583,49237,Enterprise Products Partners
Enterprise Products,A James Teague,CEO,,,,True,319561,49237,Enterprise Products Partners
Enterprise Products,Albert A Martinez,Executive / Senior Vice President,2014-00-00,,,True,318557,49237,Enterprise Products Partners
Enterprise Products,Terry L Hurlburt,"Group Senior Vice President, Operations and Environmental, Health",,2015-00-00,False,True,318061,49237,Enterprise Products Partners
Enterprise Products,Michael J Knesek,"Senior Vice President, Principal Accounting Officer, Controller of the General Partner",,,,True,60245,49237,Enterprise Products Partners
Enterprise Products,Christopher R Skoog,Senior Vice President,,2015-00-00,False,True,125366,49237,Enterprise Products Partners
Enterprise Products,James M Collingsworth,Senior Vice President Commercial Operations,,2015-00-00,False,True,125365,49237,Enterprise Products Partners
Enterprise Products,Stephanie C Hildebrandt,"Senior Vice President, Secretary",,,,True,125360,49237,Enterprise Products Partners
Enterprise Products,Gerald R Cardillo,"Senior Vice President, Propylene and Marine",,,,True,125359,49237,Enterprise Products Partners
Enterprise Products,James T Hackett,Director (Board of Directors),,2015-00-00,False,True,3048,49237,Enterprise Products Partners
Enterprise Products,Bryan F Bulawa,Treasurer & Sr Vice President - Finance,,,,True,60243,49237,Enterprise Products Partners
Enterprise Products,Richard H Bachmann,"Director, Board of Directors",,,,True,60249,49237,Enterprise Products Partners
Enterprise Products,R Daniel Boss,Comptroller,2016-00-00,,,False,288063,49237,Enterprise Products Partners
Enterprise Products,John R Burkhalter,CIO,,,,False,288808,49237,Enterprise Products Partners
Enterprise Products,Anthony C Chovanec,Senior Vice President,,2015-00-00,False,True,289922,49237,Enterprise Products Partners
Enterprise Products,James A Cisarik,Senior Vice President,,2015-00-00,False,True,290056,49237,Enterprise Products Partners
Enterprise Products,Steven F Dalhoff,CIO,2016-00-00,,,False,291086,49237,Enterprise Products Partners
Enterprise Products,Vijay D'Cruz,Vice President / Head,2015-00-00,,,True,291337,49237,Enterprise Products Partners
Enterprise Products,Gary P Engle,"Senior Vice President, Human Resources",,2015-00-00,False,True,292978,49237,Enterprise Products Partners
Enterprise Products,Alfred Fatica,Vice President / Head,2016-00-00,,,True,293335,49237,Enterprise Products Partners
Enterprise Products,Franz Christian Flach,Partner,2014-00-00,2015-00-00,False,False,293732,49237,Enterprise Products Partners
Enterprise Products,Delbert Fore,Vice President / Head,2016-00-00,,,True,293895,49237,Enterprise Products Partners
Enterprise Products,W Randall Fowler,Treasurer,,,,False,293984,49237,Enterprise Products Partners
Enterprise Products,William S Goloway,Vice President / Head,2012-00-00,,,True,295100,49237,Enterprise Products Partners
Enterprise Products,Sam Hawley,NGL Wholesale Business Director,,2015-00-00,False,True,296279,49237,Enterprise Products Partners
Enterprise Products,Roger B Herrscher,Executive / Senior Vice President,2015-00-00,,,True,296600,49237,Enterprise Products Partners
Enterprise Products,Andrew H Hill,COO,2016-00-00,,,False,296705,49237,Enterprise Products Partners
Enterprise Products,Richard Grant Hutchison,Executive / Senior Vice President,2012-00-00,,,True,297430,49237,Enterprise Products Partners
Enterprise Products,Russell H Kovin,Vice President - Natural Gas Storage,,2015-00-00,False,True,299393,49237,Enterprise Products Partners
Enterprise Products,Robbie L Leffel,Vice President - Crude Oil Marketing,,2015-00-00,False,True,300520,49237,Enterprise Products Partners
Enterprise Products,Matt Marra,,2010-00-00,,,False,302190,49237,Enterprise Products Partners
Enterprise Products,James N Mcgrew,Vice President and Assistant Controller,,2015-00-00,False,True,302799,49237,Enterprise Products Partners
Enterprise Products,Bradley Motal,Executive / Senior Vice President,2015-00-00,,,True,304007,49237,Enterprise Products Partners
Enterprise Products,Christian M Nelly,Finance Director,,,,True,304489,49237,Enterprise Products Partners
Enterprise Products,Rodney Alan Nielsen,"Vice President, San Juan/Northern Rockies Region",,2015-00-00,False,True,304654,49237,Enterprise Products Partners
Enterprise Products,Eugene L Petru,Vice President,,2015-00-00,False,True,306239,49237,Enterprise Products Partners
Enterprise Products,Rick R Rainey,Vice President / Head,2012-00-00,,,True,307162,49237,Enterprise Products Partners
Enterprise Products,Mario Rivera,Director of Knowledge Management,,2015-00-00,False,True,307857,49237,Enterprise Products Partners
Enterprise Products,Brent Seacrest,Vice President / Head,2013-00-00,,,True,309333,49237,Enterprise Products Partners
Enterprise Products,Brent B Secrest,Executive / Senior Vice President,2016-00-00,,,True,309355,49237,Enterprise Products Partners
Enterprise Products,Rockey K Storie,Vice President / Head,2011-00-00,,,True,310836,49237,Enterprise Products Partners
Enterprise Products,Harry Paul Weitzel,Senior Vice President and Deputy General Counsel,,,,True,313398,49237,Enterprise Products Partners
Enterprise Products,Danika Yeager,Vice President / Head,2016-00-00,,,True,314202,49237,Enterprise Products Partners
Enterprise Products,Abid Yousuf,Partner,,2015-00-00,False,False,314306,49237,Enterprise Products Partners
Enterprise Products,Mark D Youtsey,,2014-00-00,,,False,314307,49237,Enterprise Products Partners
Enterprise Products,Ivan Zirbes,,2016-00-00,,,False,314648,49237,Enterprise Products Partners
Enterprise Products,E William Barnett,Committee Chair (Director),2016-00-00,,,True,316931,49237,Enterprise Products Partners
Enterprise Products,Thurmon Andress,Director (Board of Directors),,2015-00-00,False,True,60252,49237,Enterprise Products Partners
Enterprise Products,Jason Balasch,Director of Knowledge Management,,2015-00-00,False,True,286428,49237,Enterprise Products Partners
Enterprise Products,Carin Marcy Barth,"Director, Board of Directors",,2015-00-00,False,True,5537,49237,Enterprise Products Partners
Enterprise Products,Charles Anthony Auld,"Vice President, South Texas/Eagle Ford Region",,,,True,286212,49237,Enterprise Products Partners
Enterprise Products,Laurie H Argo,Executive / Senior Vice President,2015-00-00,,,True,286005,49237,Enterprise Products Partners
Enterprise Products,OS Andras,Director,2010-00-00,,,True,285837,49237,Enterprise Products Partners
Enterprise Products,Bryan F Bulawa,Treasurer,,,True,False,60243,49237,Enterprise Products Partners
Enterprise Products,Michael A Creel,Chief Executive Officer,,,True,True,60241,49237,Enterprise Products Partners
Enterprise Products,Michael A Creel,,,,True,False,60241,49237,Enterprise Products Partners
Enterprise Products,Dan Duncan,Chairman,,,False,True,14978,49237,Enterprise Products Partners
Enterprise Products,Michael Corwin Smith,Group Senior Vice President,2014-01-00,,True,True,192365,49237,Enterprise Products Partners
Enterprise Products,F Christian Flach,,2014-10-00,,True,False,192363,49237,Enterprise Products Partners
Enterprise Products,Daniel Boss,Senior Vice President,2015-03-00,,True,True,192361,49237,Enterprise Products Partners
Enterprise Products,Michael J Knesek,"SVP, PAO, & Controller",,,True,True,60245,49237,Enterprise Products Partners
Enterprise Products,Christopher R Skoog,Senior Vice President,,,,True,125366,49237,Enterprise Products Partners
Enterprise Products,James M Collingsworth,Senior Vice President,,,,True,125365,49237,Enterprise Products Partners
Enterprise Products,Bryan F Bulawa,SVP,,,True,True,60243,49237,Enterprise Products Partners
Enterprise Products,W Randall Fowler,Chief Financial Officer,,,True,True,60246,49237,Enterprise Products Partners
Eqt Corp,Toby Z Rice,President & CEO,,,,True,144358,119126,EQT Corporation
Eqt Corp,Lesley Evancho,,,,,False,430022,119126,EQT Corporation
Eqt Corp,Christine J Toretti,,2015-00-00,,False,False,168746,119126,EQT Corporation
Eqt Corp,Frank C Hu,Board member ,,,True,True,424421,119126,EQT Corporation
Eqt Corp,Nathan Tetlow,,2016-00-00,,,False,311526,119126,EQT Corporation
Eqt Corp,Patrick Kane,CIO,2016-00-00,,,False,321663,119126,EQT Corporation
Eqt Corp,David J Smith,,2016-00-00,,,False,331289,119126,EQT Corporation
Eqt Corp,Philip G Behrman,,2008-00-00,,,False,1625,119126,EQT Corporation
Eqt Corp,John Centofanti,,2016-00-00,,,False,289490,119126,EQT Corporation
Eqt Corp,Nicole King,Secretary,2016-00-00,,,False,321762,119126,EQT Corporation
Eqt Corp,Linda Robertson,,,,,False,331238,119126,EQT Corporation
Eqt Corp,Deborah Collier,,,,,False,290326,119126,EQT Corporation
Eqt Corp,"David C Cannon, Jr",,2012-00-00,,,False,208904,119126,EQT Corporation
Eqt Corp,Paul W Diehl,Other,,,,False,291998,119126,EQT Corporation
Eqt Corp,Matthew Eggerding,,,,,False,292808,119126,EQT Corporation
Eqt Corp,Tobhiyah Engel,Treasurer,2016-00-00,,,False,292968,119126,EQT Corporation
Eqt Corp,John Obrist,,2007-00-00,,,False,304946,119126,EQT Corporation
Eqt Corp,Marlene Driscoll,,,,,False,292389,119126,EQT Corporation
Eqt Corp,Kimberly L Sachse,Secretary,2016-00-00,,,False,308503,119126,EQT Corporation
Eqt Corp,Jimmi Sue Smith,CIO,2016-00-00,,,False,310193,119126,EQT Corporation
Eqt Corp,Natalie Cox,,2016-00-00,,,False,320738,119126,EQT Corporation
Eqt Corp,Lewis B Gardner,Vice President / Head,2016-00-00,,,True,125369,119126,EQT Corporation
Eqt Corp,James E Rohr,Director,1996-00-00,,,True,4541,119126,EQT Corporation
Eqt Corp,Margaret K Dorman,,2012-00-00,,,False,5016,119126,EQT Corporation
Eqt Corp,Kenneth Michael Burke,,2012-00-00,,,False,9665,119126,EQT Corporation
Eqt Corp,Vicky Bailey,Director,2004-00-00,,,True,102852,119126,EQT Corporation
Eqt Corp,Stephen A Thorington,,2010-00-00,,,False,125367,119126,EQT Corporation
Eqt Corp,Steven T Schlotterbeck,CEO,2016-00-00,,,True,125368,119126,EQT Corporation
Eqt Corp,A Bray B Cary,,2008-00-00,,,False,289320,119126,EQT Corporation
Eqt Corp,Nils Thomas von Koch,Partner,2014-00-00,,,False,312915,119126,EQT Corporation
Eqt Corp,Lee T Todd Jr,,2003-00-00,,,False,125375,119126,EQT Corporation
Eqt Corp,Randall L Crawford,CEO,2016-00-00,,,True,125378,119126,EQT Corporation
Eqt Corp,Charlene Petrelli,CIO,2007-00-00,,,False,125379,119126,EQT Corporation
Eqt Corp,Nancy Cushman,Treasurer,2013-00-00,,,False,290983,119126,EQT Corporation
Eqt Corp,Robert J McNally,CFO,2016-00-00,,,False,246135,119126,EQT Corporation
Eqt Corp,John Bane,senior government relations manager,2016-00-00,,True,True,284187,119126,EQT Corporation
Eqt Corp,Maurice Royster,,,,True,False,316515,119126,EQT Corporation
Eqt Corp,Joseph Dawley,"Corporate Director, Government Affairs ",,,True,True,316517,119126,EQT Corporation
Eqt Corp,Robert F Vagt,Director,2017-00-00,,True,True,7212,119126,EQT Corporation
Eqt Corp,David Porges,Chairman,,,True,True,85561,119126,EQT Corporation
Eqt Corp,Steven T Schlotterbeck,Director,2017-00-00,,True,True,125368,119126,EQT Corporation
Eqt Corp,Steven T Schlotterbeck,CEO,2015-00-00,,True,True,125368,119126,EQT Corporation
Eqt Corp,Jeremiah J Ashcroft III,chief operating officer,,,,True,125009,119126,EQT Corporation
Eqt Corp,Steven Thorington,Board Member,,,True,True,269701,119126,EQT Corporation
Eqt Corp,David Schlosser,Senior Vice President,,,True,True,269700,119126,EQT Corporation
Eqt Corp,Jeremiah J Ashcroft III,Senior Vice President,,,True,True,125009,119126,EQT Corporation
Eqt Corp,Kevin West,Managing Director of External Affairs,2007-00-00,,False,True,101150,119126,EQT Corporation
Eqt Corp,Joe Dawley,"Counsel, Environmental & Regulatory Law",2008-06-01,,False,False,100752,119126,EQT Corporation
Eqt Corp,Robert Jacobi,Senior Geology Advisor,,,False,True,98512,119126,EQT Corporation
Eqt Corp,David Porges,CEO,,,False,True,85561,119126,EQT Corporation
Eqt Corp,Randall L Crawford,Senior Vice President,,,False,True,125378,119126,EQT Corporation
Eqt Corp,Martin A Fritz,Vice President,,,False,True,125377,119126,EQT Corporation
Eqt Corp,Lewis B Gardner,Vice President of External Affairs,,,True,True,125369,119126,EQT Corporation
Eqt Corp,George L Miles Jr,,,,False,False,1231,119126,EQT Corporation
Eqt Corp,David S Shapira,,,,False,False,125376,119126,EQT Corporation
Eqt Corp,Theresa Z Bone,Vice President,,,False,True,125374,119126,EQT Corporation
Eqt Corp,Philip P Conti,CFO,,,False,False,125372,119126,EQT Corporation
Eqt Corp,Philip P Conti,Senior Vice President,,,False,True,125372,119126,EQT Corporation
Eqt Corp,M Elise Hyland,Senior Vice President,,,True,True,125371,119126,EQT Corporation
Eqt Corp,Lewis B Gardner,Vice President,,,False,True,125369,119126,EQT Corporation
Eqt Corp,Murry S Gerber,President ,1998-06-00,2007-02-00,False,True,37982,119126,EQT Corporation
Eqt Corp,Murry S Gerber,CEO,1998-06-00,2007-02-00,False,True,37982,119126,EQT Corporation
Eqt Corp,"David C Cannon, Jr","Deputy General Counsel, Environment, Safety and Public Policy",,,True,False,208904,119126,EQT Corporation
Eqt Corp,Barabara S Jeremiah,,,,False,False,63827,119126,EQT Corporation
Eqt Corp,Murry S Gerber,,,,False,False,37982,119126,EQT Corporation
Eqt Corp,Dave Spigelmyer,Gov't Relations,2003-00-00,2009-00-00,False,False,84387,119126,EQT Corporation
Gas Co,Sandra McDonough,Board Member,2021-12-01,,True,True,260688,57959,NW Natural
Gas Co,Thomas J Imeson,Vice President / Head,2014-00-00,,,True,297539,57959,NW Natural
