Company Name,Category,"(Utilities Only) 
Percentage generation fossil fuels","(Utilities Only) 
Investment in new fossil fuel infrastructure","(Utilities Only) 
Percentage revenue derived from fossil fuels"
AM Hatton Inc,Petroleum refining & marketing,,,
American Distributing Co,Petroleum refining & marketing,,,
American Fuel & Petrochemical Manufacturers,Petroleum refining & marketing,,,
American Petroleum Business,Petroleum refining & marketing,,,
American Road Fuel Co Inc,Petroleum refining & marketing,,,
Amigo Petroleum Co,Petroleum refining & marketing,,,
AOMA-PAC,Petroleum refining & marketing,,,
Apex Petroleum,Petroleum refining & marketing,,,
APOC Alaska Petroleum,Petroleum refining & marketing,,,
Arb Corporation,Petroleum refining & marketing,,,
Arcadia Living Trust,Petroleum refining & marketing,,,
Ashland TX PAC,Petroleum refining & marketing,,,
Ashland WV,Petroleum refining & marketing,,,
Ashland WV PAC,Petroleum refining & marketing,,,
Aspen Petroleum Products,Petroleum refining & marketing,,,
Atlantic Petroleum Corporation,Petroleum refining & marketing,,,
Atlas Oil,Petroleum refining & marketing,,,
Autry Petroleum Co,Petroleum refining & marketing,,,
B & B Petroleum Products LLC,Petroleum refining & marketing,,,
B & H Petroleum Corp,Petroleum refining & marketing,,,
Barrett Oil Distributor,Petroleum refining & marketing,,,
Bay Street Corp,Petroleum refining & marketing,,,
Bear Cat Inc,Petroleum refining & marketing,,,
Beckham Bros Distributors LLC,Petroleum refining & marketing,,,
Ben F Beard Oil Inc,Petroleum refining & marketing,,,
Beneto Inc,Petroleum refining & marketing,,,
Beneto Petroleum Products,Petroleum refining & marketing,,,
Bennington Oil,Petroleum refining & marketing,,,
Bessemer Petroleum Co,Petroleum refining & marketing,,,
Bholanath Inc,Petroleum refining & marketing,,,
Big Sky Oil,Petroleum refining & marketing,,,
Bitor America Corp,Petroleum refining & marketing,,,
Blake Oil Co,Petroleum refining & marketing,,,
Bloomfield Refining,Petroleum refining & marketing,,,
Blue Chip Petroleum Inc,Petroleum refining & marketing,,,
Blue Top Crude Oil Co Inc,Petroleum refining & marketing,,,
Blue Top Oil,Petroleum refining & marketing,,,
Boe Association Inc,Petroleum refining & marketing,,,
Bootheel Petroleum Co Inc,Petroleum refining & marketing,,,
Boyett Petroleum,Petroleum refining & marketing,,,
BP America,Petroleum refining & marketing,,,
BP Cherry Point Refinery,Petroleum refining & marketing,,,
Brewer Co,Petroleum refining & marketing,,,
Bryan Oil,Petroleum refining & marketing,,,
Bryan Oil Co Inc,Petroleum refining & marketing,,,
Budmark Oil Co,Petroleum refining & marketing,,,
Buis Oil Co Inc,Petroleum refining & marketing,,,
Bulk & Liquid Transportation,Petroleum refining & marketing,,,
BV Oil Co Inc,Petroleum refining & marketing,,,
Byrd Oil Distributors Inc 5-92,Petroleum refining & marketing,,,
California Petroleum Retailers Inc,Petroleum refining & marketing,,,
CaPACity City Oil,Petroleum refining & marketing,,,
Carroll Independent Fuel,Petroleum refining & marketing,,,
Carson Oil,Petroleum refining & marketing,,,
Carter Energy,Petroleum refining & marketing,,,
Carter Energy Corp,Petroleum refining & marketing,,,
Carterenergy,Petroleum refining & marketing,,,
Cherry Point Refinery,Petroleum refining & marketing,,,
Chs Mcpherson Refinery,Petroleum refining & marketing,,,
Clarks Petroleum Service Inc,Petroleum refining & marketing,,,
Clay Oil,Petroleum refining & marketing,,,
Clinton Cty Oil Co Inc,Petroleum refining & marketing,,,
Clipper Petroleum Inc,Petroleum refining & marketing,,,
Coastal Refining & Marketing,Petroleum refining & marketing,,,
Cole Myers Petro,Petroleum refining & marketing,,,
Collett Enterprises Inc,Petroleum refining & marketing,,,
Collins Oil Co,Petroleum refining & marketing,,,
Colorado Wyoming Petroleum Marketers Association,Petroleum refining & marketing,,,
Convenience Consumer PAC,Petroleum refining & marketing,,,
Cooper Oil Co Inc,Petroleum refining & marketing,,,
Corbin Bus Co,Petroleum refining & marketing,,,
Countrymark Refining & Logistics,Petroleum refining & marketing,,,
Crescent Oil Co Inc,Petroleum refining & marketing,,,
Crestwood Oil Co,Petroleum refining & marketing,,,
Crj Co,Petroleum refining & marketing,,,
Crom PAC,Petroleum refining & marketing,,,
Cromey,Petroleum refining & marketing,,,
Crown Central PAC,Petroleum refining & marketing,,,
Crown Central Petro Maryland PAC,Petroleum refining & marketing,,,
Crown Central Petroleum of Maryland PAC,Petroleum refining & marketing,,,
Crown Central Petroleum PAC,Petroleum refining & marketing,,,
CT Petroleum Council,Petroleum refining & marketing,,,
D H Oil & Gas Co,Petroleum refining & marketing,,,
Dalton Petroleum Inc,Petroleum refining & marketing,,,
Dark Oil Co,Petroleum refining & marketing,,,
Davidson Oil,Petroleum refining & marketing,,,
Demenno-Kerdoon,Petroleum refining & marketing,,,
Des Moines Fuel,Petroleum refining & marketing,,,
Detco Industries,Petroleum refining & marketing,,,
Direct Petroleum Wholesalers Inc,Petroleum refining & marketing,,,
Discus Oil Corp,Petroleum refining & marketing,,,
Distillate PAC,Petroleum refining & marketing,,,
Domar Oil & Gas Inc,Petroleum refining & marketing,,,
DP Fuels,Petroleum refining & marketing,,,
DP Fuels Inc,Petroleum refining & marketing,,,
Dryden Oil Co,Petroleum refining & marketing,,,
Dukes Oil Service Inc,Petroleum refining & marketing,,,
Dutch Lubricants LLC,Petroleum refining & marketing,,,
Eastern Petroleum Corp,Petroleum refining & marketing,,,
Eddins-Walcher Co,Petroleum refining & marketing,,,
Eli Roberts Fuel LLC,Petroleum refining & marketing,,,
Emerald Oil,Petroleum refining & marketing,,,
Empire Pipeline Corporation,Petroleum refining & marketing,,,
Empire State Petroleum Association,Petroleum refining & marketing,,,
Enertec Inc Petroleum Marketers,Petroleum refining & marketing,,,
Equilon,Petroleum refining & marketing,,,
Ergon Inc,Petroleum refining & marketing,,,
"Estby, Dwight Enterprises Inc",Petroleum refining & marketing,,,
Ethanol Marketing Inc,Petroleum refining & marketing,,,
Etna Oil Co,Petroleum refining & marketing,,,
F F Hitchcock Co,Petroleum refining & marketing,,,
Farmers Coop Oil & Supply,Petroleum refining & marketing,,,
Farrar Oil Co,Petroleum refining & marketing,,,
Feather Petroleum Co,Petroleum refining & marketing,,,
Feather Petroleum Company/Stopn Save Fo,Petroleum refining & marketing,,,
Fleetwing Corporation,Petroleum refining & marketing,,,
Fleming Petroleum Service Inc,Petroleum refining & marketing,,,
Flint Hills Resources,Petroleum refining & marketing,,,
Florida Petroleum Marketers & Convenience Store Association,Petroleum refining & marketing,,,
Ford Smith Investments,Petroleum refining & marketing,,,
Franken Brothers,Petroleum refining & marketing,,,
Franklin Mountain Management,Petroleum refining & marketing,,,
Franks Management Co,Petroleum refining & marketing,,,
Freestate Petroleum Corp,Petroleum refining & marketing,,,
Fuel Dealers PAC,Petroleum refining & marketing,,,
Fuel Distributors PAC,Petroleum refining & marketing,,,
Fuel Farm,Petroleum refining & marketing,,,
Futurefuel,Petroleum refining & marketing,,,
G & S Services Co,Petroleum refining & marketing,,,
Gas Inc,Petroleum refining & marketing,,,
Gasper Atkinson Truck Plaza,Petroleum refining & marketing,,,
Gasper-Atkinson Bulk Division Inc,Petroleum refining & marketing,,,
Gene George Revocable Trust,Petroleum refining & marketing,,,
Generations Transport Inc,Petroleum refining & marketing,,,
Georges Liquor Store Inc,Petroleum refining & marketing,,,
Georgia Association of Petroleum Retailers,Petroleum refining & marketing,,,
Georgia Oilmens Association,Petroleum refining & marketing,,,
Gerkin Oil,Petroleum refining & marketing,,,
Getty Petroleum Marketing,Petroleum refining & marketing,,,
Giant Industries,Petroleum refining & marketing,,,
Gran-Del Petroleum Products Inc,Petroleum refining & marketing,,,
Grover Morgan,Petroleum refining & marketing,,,
Hager Oil,Petroleum refining & marketing,,,
Hale Petro Co,Petroleum refining & marketing,,,
Hallmark Station Inc,Petroleum refining & marketing,,,
Hamel Fuels Inc,Petroleum refining & marketing,,,
Hanley Petroleum Inc,Petroleum refining & marketing,,,
Harbour Petroleum Corp,Petroleum refining & marketing,,,
Harbour Petroleum Corp of Brevard,Petroleum refining & marketing,,,
Harbridge Petroleum Corp,Petroleum refining & marketing,,,
Hattenhauer Distributing Co,Petroleum refining & marketing,,,
Hawk Oil Company,Petroleum refining & marketing,,,
Haycock Petro Distributing,Petroleum refining & marketing,,,
Haycock Petroleum Distributing,Petroleum refining & marketing,,,
Herdrich Petroleum Crop,Petroleum refining & marketing,,,
Heron Holdings Inc,Petroleum refining & marketing,,,
Hines Oil Co,Petroleum refining & marketing,,,
Hodges Oil Co,Petroleum refining & marketing,,,
Holly Corp,Petroleum refining & marketing,,,
Holly Energy Partners,Petroleum refining & marketing,,,
Holly Refining & Marketing,Petroleum refining & marketing,,,
Hollyfrontier Corp,Petroleum refining & marketing,,,
Hone Oil Company,Petroleum refining & marketing,,,
Howard Oil Co,Petroleum refining & marketing,,,
Howell Petroleum Products Inc,Petroleum refining & marketing,,,
Huels Oil Co,Petroleum refining & marketing,,,
Hughes Petroleum Corp,Petroleum refining & marketing,,,
Hunt Refining,Petroleum refining & marketing,,,
Hunt Refining Co,Petroleum refining & marketing,,,
Hunt Refining Co PAC,Petroleum refining & marketing,,,
Huron Carbon LLC,Petroleum refining & marketing,,,
Hyperion Refining,Petroleum refining & marketing,,,
Id Petroleum Marketers & Convenience Store Assoc,Petroleum refining & marketing,,,
Id Petroleum Marketers & Convenience Store Association,Petroleum refining & marketing,,,
Idaho Petroleum Marketeers Assoc,Petroleum refining & marketing,,,
Idaho Petroleum Marketers,Petroleum refining & marketing,,,
Idaho Petroleum Marketers Assiociation,Petroleum refining & marketing,,,
Idaho Petroleum Marketers Assoc,Petroleum refining & marketing,,,
IL Oil Co,Petroleum refining & marketing,,,
Illinois Petroleum Marketers Association,Petroleum refining & marketing,,,
Illinois Podiatric Medical Association,Petroleum refining & marketing,,,
IN Oil Marketers Association-Ioma PAC,Petroleum refining & marketing,,,
Ind Petroleum Marketers of New York PAC,Petroleum refining & marketing,,,
Independent Petroleum Marketers of New York,Petroleum refining & marketing,,,
Indian River Oil,Petroleum refining & marketing,,,
Indiana Amusement & Music Operators Association,Petroleum refining & marketing,,,
Inland Southwest GA Oil Inc,Petroleum refining & marketing,,,
Inter-Island Petroleum,Petroleum refining & marketing,,,
IOMA,Petroleum refining & marketing,,,
J & S Petroleum Services Inc,Petroleum refining & marketing,,,
J N Mini Mart Inc,Petroleum refining & marketing,,,
J&L Petroleum,Petroleum refining & marketing,,,
Jack Morris Oil Company Inc,Petroleum refining & marketing,,,
Jackson Oil & Gas,Petroleum refining & marketing,,,
Jallo Oil Distributors,Petroleum refining & marketing,,,
Jallo Oil Distributors Inc,Petroleum refining & marketing,,,
James Oil Company Inc,Petroleum refining & marketing,,,
Jd Street & Co,Petroleum refining & marketing,,,
Johnson Conoco Distributing Inc,Petroleum refining & marketing,,,
Jrp Family Limited Partnership,Petroleum refining & marketing,,,
K & S Tank Lines Inc,Petroleum refining & marketing,,,
K E Allen Inc,Petroleum refining & marketing,,,
Kansas Petroleum Council Black Hills Energy Kansas Elec Coop & Midwest Energy,Petroleum refining & marketing,,,
Kansas Petroleum Marketers & Convenience Store Association,Petroleum refining & marketing,,,
Keeling Distributing Inc,Petroleum refining & marketing,,,
Kentucky Petroleum Marketers Association,Petroleum refining & marketing,,,
Kiantone Pipeline Corp,Petroleum refining & marketing,,,
Knapp Oil Co Inc,Petroleum refining & marketing,,,
Kuykendall & Powell Oil Co,Petroleum refining & marketing,,,
Ky-PAC,Petroleum refining & marketing,,,
L&K Petroleum,Petroleum refining & marketing,,,
Laclede Political Action Committee,Petroleum refining & marketing,,,
Lago Express,Petroleum refining & marketing,,,
Laguna Petroleum Corp,Petroleum refining & marketing,,,
Lapis Inc,Petroleum refining & marketing,,,
Leake Oil Co,Petroleum refining & marketing,,,
Leiszler Oil,Petroleum refining & marketing,,,
Liberty Petroleum of South Florida,Petroleum refining & marketing,,,
Lionmark,Petroleum refining & marketing,,,
Lipkin Distributors Inc,Petroleum refining & marketing,,,
Lubrication Technologies,Petroleum refining & marketing,,,
Lybarger Oil,Petroleum refining & marketing,,,
Lynch Oil Co,Petroleum refining & marketing,,,
Mackeys Inc,Petroleum refining & marketing,,,
Mapco,Petroleum refining & marketing,,,
